# t_sec   Poft_Rzmin  Poft_Rzmax
2.126821747299999930e+06 9.243648467382339504e-08 6.165778653353395668e-08
2.140583694199999794e+06 9.277698418332366411e-08 6.121277075009925752e-08
2.154434690030000173e+06 9.018939794155552300e-08 5.992133979831780263e-08
2.168375310990000144e+06 8.782079247092735870e-08 5.885432852857707114e-08
2.182406137000000104e+06 8.870122701794529052e-08 5.918584949556847720e-08
2.196527751769999973e+06 8.869520432433472559e-08 5.823251929722419695e-08
2.210740742740000132e+06 8.552237860576071874e-08 5.646547234253632012e-08
2.225045701189999934e+06 8.259940853423401134e-08 5.560958385080054558e-08
2.239443222209999803e+06 8.267283134071683012e-08 5.536576485589500148e-08
2.253933904730000068e+06 8.251899304164298555e-08 5.519406175916183603e-08
2.268518351580000017e+06 8.167192058405912071e-08 5.481069402667700686e-08
2.283197169470000081e+06 7.933707755932566570e-08 5.344078562248605763e-08
2.297970969049999956e+06 7.761224366990814242e-08 5.159127291049940138e-08
2.312840364899999928e+06 7.627557567841014889e-08 4.960933712221487270e-08
2.327805975600000005e+06 7.620797128841817672e-08 4.914978952895855178e-08
2.342868423729999922e+06 7.518367522918396016e-08 4.847756950900065727e-08
2.358028335890000220e+06 7.295294074089460922e-08 4.708583740140374537e-08
2.373286342730000149e+06 7.202048659104965957e-08 4.654902197461266483e-08
2.388643078980000224e+06 6.990270712921480653e-08 4.589252418474178335e-08
2.404099183509999886e+06 6.739336008392649501e-08 4.491179596021281097e-08
2.419655299279999919e+06 6.585568923789310854e-08 4.408588117562846363e-08
2.435312073429999873e+06 6.498717923313312548e-08 4.340606285552971833e-08
2.451070157300000079e+06 6.534324853314763483e-08 4.319602918249584695e-08
2.466930206410000101e+06 6.468828179640760468e-08 4.252223810825183467e-08
2.482892880559999961e+06 6.394431134204473856e-08 4.187884856014051088e-08
2.498958843789999839e+06 6.349896268206790691e-08 4.158431208221206878e-08
2.515128764460000210e+06 6.260914098443273578e-08 4.104651118282372023e-08
2.531403315239999909e+06 6.053282621101199509e-08 4.002354723564956817e-08
2.547783173150000162e+06 5.945419217572093473e-08 3.901427382056106875e-08
2.564269019609999843e+06 5.795368243988141674e-08 3.785968339981880562e-08
2.580861540419999976e+06 5.631926174101376078e-08 3.724531012736540601e-08
2.597561425840000156e+06 5.650255052992324916e-08 3.719023800826092763e-08
2.614369370589999948e+06 5.614176579939641840e-08 3.671848060505937012e-08
2.631286073900000192e+06 5.575963588964699331e-08 3.662262050766708042e-08
2.648312239479999989e+06 5.413835804603585663e-08 3.606330923321749158e-08
2.665448575650000013e+06 5.330709451489822511e-08 3.569209965084522217e-08
2.682695795280000195e+06 5.361740779411125878e-08 3.540114817422585754e-08
2.700054615850000177e+06 5.249757902413288133e-08 3.463201504791009280e-08
2.717525759509999771e+06 5.065279406742475320e-08 3.351878428510943836e-08
2.735109953040000051e+06 4.996690966038820580e-08 3.258160808200859272e-08
2.752807927970000077e+06 4.985597494499912179e-08 3.237376805598044859e-08
2.770620420529999770e+06 4.947856469071495827e-08 3.196588296346227653e-08
2.788548171730000060e+06 4.897271677478451761e-08 3.132703255737887077e-08
2.806591927360000089e+06 4.896699647031917628e-08 3.114856831787123339e-08
2.824752438060000073e+06 4.889454152947519793e-08 3.084287069471124914e-08
2.843030459300000221e+06 4.866037302294850821e-08 3.038324751467420985e-08
2.861426751459999941e+06 4.694327038396286618e-08 2.947236605895016291e-08
2.879942079830000177e+06 4.578536122701643881e-08 2.881086897751717169e-08
2.898577214649999980e+06 4.607646513515642291e-08 2.872242659580182119e-08
2.917332931150000077e+06 4.555407755357364479e-08 2.851563298491610099e-08
2.936210009570000228e+06 4.523102176179635255e-08 2.821699004935909198e-08
2.955209235199999996e+06 4.448090738836867591e-08 2.745878221568648237e-08
2.974331398419999983e+06 4.369881230009544784e-08 2.653976140431028742e-08
2.993577294720000122e+06 4.340806185402386444e-08 2.602730457277395220e-08
3.012947724729999900e+06 4.227523061826705671e-08 2.556511156787549144e-08
3.032443494260000065e+06 4.157592958576087844e-08 2.516181655697455284e-08
3.052065414350000210e+06 4.160576527507652049e-08 2.501016564264702376e-08
3.071814301270000171e+06 4.215306947937652880e-08 2.514863069875620372e-08
3.091690976580000017e+06 4.087627217561199474e-08 2.469208735305975191e-08
3.111696267169999890e+06 3.873640449222890464e-08 2.361043759268777783e-08
3.131831005239999853e+06 3.842557039093842646e-08 2.322508012303408351e-08
3.152096028429999948e+06 3.850856089680356723e-08 2.332794657855734939e-08
3.172492179750000127e+06 3.749852665142446388e-08 2.279874709129370732e-08
3.193020307690000162e+06 3.631781593015031700e-08 2.215606122771057003e-08
3.213681266230000183e+06 3.517782041973060157e-08 2.163039346180733784e-08
3.234475914880000055e+06 3.449172774266291507e-08 2.129000141857911631e-08
3.255405118689999916e+06 3.366944885062281099e-08 2.078774761101030289e-08
3.276469748319999781e+06 3.192478782317148444e-08 1.983490987692106997e-08
3.297670680069999769e+06 3.173681529989605707e-08 1.972043157160355711e-08
3.319008795909999870e+06 3.187681905405085985e-08 1.978334103152513565e-08
3.340484983510000166e+06 3.165730072781178262e-08 1.935939570091767111e-08
3.362100136289999820e+06 3.162539697793167271e-08 1.911392686578794204e-08
3.383855153429999948e+06 3.156356167927856137e-08 1.911500278168343563e-08
3.405750939960000105e+06 3.078912900165834828e-08 1.880407076245968199e-08
3.427788406740000006e+06 2.983238541164183174e-08 1.839757533502616462e-08
3.449968470550000202e+06 2.877769033917295792e-08 1.778730509304535198e-08
3.472292054080000147e+06 2.730266704754352201e-08 1.685323716484864383e-08
3.494760085990000051e+06 2.621068390327762616e-08 1.610877146252285566e-08
3.517373500969999935e+06 2.595952420666614869e-08 1.587808382883179571e-08
3.540133239740000106e+06 2.601279928838080564e-08 1.584914891377277358e-08
3.563040249100000132e+06 2.593495980502847467e-08 1.575871865806498071e-08
3.586095482009999920e+06 2.563354391782819890e-08 1.553891182721758997e-08
3.609299897559999954e+06 2.488176202874825286e-08 1.503357930600788629e-08
3.632654461070000194e+06 2.432612851306245756e-08 1.451635889393093549e-08
3.656160144090000074e+06 2.415549549950228645e-08 1.427242828770940592e-08
3.679817924459999893e+06 2.319380105584863284e-08 1.391982009434902016e-08
3.703628786350000184e+06 2.249316131610700824e-08 1.350010723510078680e-08
3.727593720309999771e+06 2.256259554055938855e-08 1.338945956987748271e-08
3.751713723290000111e+06 2.248172315869441535e-08 1.339083158125570005e-08
3.775989798680000007e+06 2.240312637793154199e-08 1.322894106152856751e-08
3.800422956369999796e+06 2.232130609368729684e-08 1.303128114334035447e-08
3.825014212789999787e+06 2.227610624949977944e-08 1.289685932392606630e-08
3.849764590940000024e+06 2.229277136235731626e-08 1.280278191698436769e-08
3.874675120459999889e+06 2.082924060382677710e-08 1.216709486110980357e-08
3.899746837609999813e+06 1.969546501249638097e-08 1.166262485770554339e-08
3.924980785399999935e+06 1.991260044771269032e-08 1.167133774337763508e-08
3.950378013569999952e+06 1.975059624893600136e-08 1.153079262307451674e-08
3.975939578639999963e+06 1.899467079885156888e-08 1.123916287305727780e-08
4.001666543980000075e+06 1.829776534668325053e-08 1.069294798979183205e-08
4.027559979849999771e+06 1.833549984161610073e-08 1.047342338756890958e-08
4.053620963419999927e+06 1.835232896075574609e-08 1.046909960238497475e-08
4.079850578830000013e+06 1.841129617810868528e-08 1.037850038853921183e-08
4.106249917239999864e+06 1.831708746630260169e-08 1.026551139080675487e-08
4.132820076880000066e+06 1.779800310831442673e-08 1.002848938234661183e-08
4.159562163069999777e+06 1.732171253285880738e-08 9.864228425465987524e-09
4.186477288290000055e+06 1.687166971101795583e-08 9.618013543655833091e-09
4.213566572209999897e+06 1.578890599634050974e-08 9.122889620975911907e-09
4.240831141769999638e+06 1.533774204278900612e-08 8.904431354854467464e-09
4.268272131160000339e+06 1.536216759951858354e-08 8.736474117449373561e-09
4.295890681959999725e+06 1.494324721960070926e-08 8.408126735039897435e-09
4.323687943090000190e+06 1.461120200892675200e-08 8.243671633972855788e-09
4.351665070919999853e+06 1.449712621573479793e-08 8.180007727023959443e-09
4.379823229329999536e+06 1.446890023752051886e-08 8.136366407797357027e-09
4.408163589689999819e+06 1.438392277400377816e-08 8.129973343320769290e-09
4.436687330980000086e+06 1.418310301338337046e-08 7.955992059299564986e-09
4.465395639779999852e+06 1.352550555733009594e-08 7.504887368158041855e-09
4.494289710380000062e+06 1.290469751633188208e-08 7.220842270276599721e-09
4.523370744769999757e+06 1.271094042860497396e-08 7.123178257188304642e-09
4.552639952739999630e+06 1.266993669203850403e-08 7.034904392254434529e-09
4.582098551889999770e+06 1.278266894194364356e-08 7.072262028340568038e-09
4.611747767710000277e+06 1.264268574441263422e-08 7.010833543812303313e-09
4.641588833610000089e+06 1.258220994832719565e-08 6.949318769710568933e-09
4.671622991000000387e+06 1.204860904490719738e-08 6.648658089704717247e-09
4.701851489299999550e+06 1.121165162993268474e-08 6.248296075646324615e-09
4.732275586029999889e+06 1.084277079865498408e-08 6.096507814195130060e-09
4.762896546830000356e+06 1.061408186174952197e-08 5.937164832968818642e-09
4.793715645560000092e+06 1.066966396211665759e-08 5.900021795569393388e-09
4.824734164289999753e+06 1.050013848121030208e-08 5.846455370172875728e-09
4.855953393400000408e+06 1.008613080999240843e-08 5.613268568964307455e-09
4.887374631620000117e+06 9.578922917936478047e-09 5.283620604600683632e-09
4.918999186089999974e+06 9.273703873840777853e-09 5.085611311361726254e-09
4.950828372399999760e+06 9.308536101431558671e-09 5.047305384175674436e-09
4.982863514650000259e+06 8.816843089991013756e-09 4.759773806324214301e-09
5.015105945509999990e+06 8.294457568342373528e-09 4.505439367307036165e-09
5.047557006269999780e+06 8.129527593566638156e-09 4.438495412009701836e-09
5.080218046910000034e+06 7.998944432510504092e-09 4.353331619382281867e-09
5.113090426149999723e+06 7.847424268048701588e-09 4.281177597598897295e-09
5.146175511470000260e+06 7.626642537428162076e-09 4.182610672682044401e-09
5.179474679229999892e+06 7.640533041890251400e-09 4.119090312446335403e-09
5.212989314690000378e+06 7.622716043736601120e-09 4.069079722963894188e-09
5.246720812060000375e+06 7.584295141243423916e-09 3.993465685094322137e-09
5.280670574579999782e+06 7.582899097273164439e-09 3.951773780033163923e-09
5.314840014580000192e+06 7.594302740716751930e-09 3.979158399541882195e-09
5.349230553509999998e+06 7.562119408172670344e-09 3.935127448805414142e-09
5.383843622030000202e+06 7.269290369590118796e-09 3.815068248110705419e-09
5.418680660059999675e+06 6.891787132737649441e-09 3.666614957022207063e-09
5.453743116820000112e+06 6.430032704971993245e-09 3.426773285823466364e-09
5.489032450919999741e+06 6.123520104696705044e-09 3.249555046312491870e-09
5.524550130420000292e+06 5.956077262866072635e-09 3.152636962502357099e-09
5.560297632849999703e+06 5.720507613296470697e-09 3.027110726367368147e-09
5.596276445319999941e+06 5.698061352941008908e-09 2.998208830620880619e-09
5.632488064570000395e+06 5.659633164254296019e-09 3.009311014863654471e-09
5.668933997000000440e+06 5.521599771047950205e-09 2.933559759508471203e-09
5.705615758779999800e+06 5.332449963018285641e-09 2.780917726500404764e-09
5.742534875880000181e+06 5.163199850695802483e-09 2.697545106170391153e-09
5.779692884150000289e+06 5.044836870585497089e-09 2.639675505593932081e-09
5.817091329370000400e+06 4.986598250904237849e-09 2.580490031448197188e-09
5.854731767330000177e+06 4.872146416836840399e-09 2.504375840998792949e-09
5.892615763880000450e+06 4.795319165858868085e-09 2.449152578997249766e-09
5.930744895010000095e+06 4.801627205395800909e-09 2.436205015808660897e-09
5.969120746899999678e+06 4.759559408440552074e-09 2.396188094538969714e-09
6.007744915989999659e+06 4.449521894180448495e-09 2.266368059958257927e-09
6.046619009069999680e+06 4.206172533013595640e-09 2.163320945811142720e-09
6.085744643310000189e+06 3.989402128172522769e-09 2.047825992528260661e-09
6.125123446340000257e+06 3.788227917547896792e-09 1.966575881285728491e-09
6.164757056339999661e+06 3.832908177812756938e-09 1.968271342674632718e-09
6.204647122069999576e+06 3.756442379485835037e-09 1.916749532643411776e-09
6.244795302980000153e+06 3.594469110094271150e-09 1.843932136363630772e-09
6.285203269240000285e+06 3.358497852360047277e-09 1.713776537894427202e-09
6.325872701829999685e+06 3.131497071749228262e-09 1.540956727503209433e-09
6.366805292620000429e+06 2.989309211749778045e-09 1.457535818966567594e-09
6.408002744420000352e+06 2.952836992761861293e-09 1.460159492217386728e-09
6.449466771040000021e+06 2.947941650344973777e-09 1.428038598834156064e-09
6.491199097400000319e+06 2.882329828780078355e-09 1.400830001559684418e-09
6.533201459590000100e+06 2.878375196951468722e-09 1.390489484018956664e-09
6.575475604919999838e+06 2.786577824658240649e-09 1.356771024410634409e-09
6.618023291989999823e+06 2.528302760791285045e-09 1.259414622623595840e-09
6.660846290810000151e+06 2.433617436855306523e-09 1.206055684783292514e-09
6.703946382829999551e+06 2.402431409686895409e-09 1.185630380103318381e-09
6.747325361010000110e+06 2.279382471498059744e-09 1.134472338604348604e-09
6.790985029959999956e+06 2.194873248683335356e-09 1.082703467156927651e-09
6.834927205900000408e+06 2.183319255161683571e-09 1.066998092718841869e-09
6.879153716869999655e+06 2.149841090969667631e-09 1.047698509428781113e-09
6.923666402680000290e+06 2.104498896146670915e-09 1.009158350609917436e-09
6.968467115079999901e+06 2.023922583875823511e-09 9.617647555878218215e-10
7.013557717799999751e+06 1.958980082010935353e-09 9.271697084988842870e-10
7.058940086620000191e+06 1.800789323470110364e-09 8.526874910840746475e-10
7.104616109450000338e+06 1.667710313189524234e-09 7.967475578090157458e-10
7.150587686440000311e+06 1.684712120963016490e-09 7.967018673258949678e-10
7.196856730010000058e+06 1.663854961707402907e-09 7.784472574723564197e-10
7.243425164970000274e+06 1.652156569762099995e-09 7.772068015349165109e-10
7.290294928589999676e+06 1.641695940795865969e-09 7.703219943686080530e-10
7.337467970649999566e+06 1.470690312395661414e-09 6.837372810361298887e-10
7.384946253569999710e+06 1.355772477475109812e-09 6.258044455341720434e-10
7.432731752469999716e+06 1.334790905019642746e-09 6.198108779388505240e-10
7.480826455230000429e+06 1.283748878495508405e-09 5.938324205461988685e-10
7.529232362599999644e+06 1.299053096334711971e-09 5.959311811170579028e-10
7.577951488289999776e+06 1.291057804657039678e-09 5.904931162967249467e-10
7.626985859020000324e+06 1.225837144828789513e-09 5.461009253622611554e-10
7.676337514650000259e+06 1.021701316196885124e-09 4.616371112809168573e-10
7.726008508209999651e+06 8.929734513928659956e-10 4.161303369040684741e-10
7.776000906039999798e+06 9.337919244844612671e-10 4.212120969949094796e-10
7.826316787820000201e+06 8.572789325096226042e-10 3.896271419810453575e-10
7.876958246729999781e+06 7.380039712147478573e-10 3.360563055845493136e-10
7.927927389449999668e+06 7.155891017781993958e-10 3.286556414486347337e-10
7.979226336319999769e+06 7.090058340469725127e-10 3.193973118770884600e-10
8.030857221389999613e+06 6.993697186189770193e-10 3.122693106480486801e-10
8.082822192520000041e+06 6.560838007719092771e-10 2.985421837280447842e-10
8.135123411469999701e+06 6.183800991678309916e-10 2.717150803720986390e-10
8.187763053989999928e+06 6.234797672972603584e-10 2.658986467257690848e-10
8.240743309890000150e+06 6.285515490484752648e-10 2.670665278904937470e-10
8.294066383179999888e+06 6.089333698543740304e-10 2.578987557558357107e-10
